,brand,name,elements
80,파티온,파티온 노스카나인 트러블 크림,"['정제수', '글리세린', '메도우폼씨오일', '카프릴릭', '카프릭트라이글리세라이드', '비닐다이메티콘', '다이글리세린', '폴리글리세릴-3다이스테아레이트', '세테아릴알코올', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '펜타에리스리틸테트라에틸헥사노에이트', '쑥잎추출물', '하이드로제네이티드쌀겨오일', '하이드로제네이티드레시틴', '세테아릴올리베이트', '소듐스테아로일글루타메이트', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리글리세릴-2스테아레이트', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '아이소도데케인', '하이드록시아세토페논', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '클로렐라', '불가리스추출물', '글루코오스', '솔비탄올리베이트', '글리세릴스테아레이트', '스테아릴알코올', '판테놀', '글리세릴스테아레이트시트레이트', '부틸렌글라이콜', '프룩토올리고사카라이드', '프룩토오스', '잔탄검', '스테아릭애씨드', '석시닉애씨드', '다이메티콘', '비닐다이메티콘크로스폴리머', '메티콘실세스퀴옥세인크로스폴리머', '소듐파이테이트', '솔비탄아이소스테아레이트', '폴리글리세릴-10스테아레이트', '세라마이드엔피', '알란토인', '베타-글루칸', '폴리글리세릴-10라우레이트', '세라마이드엔에스', '소듐헤파린', '콜레스테롤', '에틸헥실글리세린', '피토스핑고신', '세라마이드에이피', '세라마이드에이에스', '스쿠알란', '다이프로필렌글라이콜', '병풀추출물', '세라마이드이오피', '카프릴릴', '카프릴글루코사이드']"
81,더랩바이블랑두,더랩바이블랑두 저분자 히알루론산 딥 토너 리필 캔,"['정제수', '부틸렌글라이콜', '1-헥산다이올', '2-헥산다이올', '글리세린', '베타-글루칸', '베타인', '소듐하이알루로네이트', '판테놀', '솔비톨', '아세틸글루코사민', '글루쿠로닉애씨드', '알란토인', '토코페롤', '에틸헥실글리세린', '다이소듐이디티에이']"
82,메이크프렘,메이크프렘 인테카 수딩크림,"['정제수', '프로판다이올', '글리세린', '글리세릴글루코사이드', '1-헥산다이올', '2-헥산다이올', '카프릴릭', '카프릭트라이글리세라이드', '하이드로제네이티드폴리데센', '나이아신아마이드', '부틸렌글라이콜', '솔비톨', '세테아릴올리베이트', '비닐다이메티콘', '솔비탄올리베이트', '카보머', '칸디다', '봄비콜라', '글루코오스', '메틸레이프씨데이트발효물', '해바라기씨오일', '아시아티코사이드', '아시아틱애씨드', '마데카식애씨드', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '다이프로필렌글라이콜', '글리세릴스테아레이트에스이', '하이드로제네이티드레시틴', '트로메타민', '에틸헥실글리세린', '아데노신', '다이소듐이디티에이', '에톡시다이글라이콜']"
83,바이오더마,바이오더마 하이드라비오 에센스로션 더블기획,"['정제수', '메틸프로판다이올', '나이아신아마이드', '피피지-26-부테스-26', '피이지-40하이드로제네이티드캐스터오일', '소듐피씨에이', '다이소듐이디티에이', '살리실릭애씨드', '하이드록시에틸셀룰로오스', '만니톨', '소듐시트레이트', '토코페릴아세테이트', '자일리톨', '헥실데칸올', '세트리모늄브로마이드', '향료', '벤조트라이아졸릴도데실p-크레솔', '람노오스', '소듐하이드록사이드', '사과씨추출물', '유채스테롤', '토코페롤']"
84,브이티,VT 리들샷 300 에센스,"['정제수', '다이프로필렌글라이콜', '글리세린', '나이아신아마이드', '부틸렌글라이콜', '마카다미아씨오일', '1-헥산다이올', '2-헥산다이올', '에틸헥실팔미테이트', '실리카', '소듐아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리아이소부텐', '글리세레스-26', '에틸헥실글리세린', '카프릴릴글라이콜', '아데노신', '소듐폴리아크릴레이트', '병풀추출물', '소듐하이알루로네이트', '카프릴릴', '카프릴글루코사이드', '솔비탄올리에이트', '잔탄검', '프로폴리스추출물', '아시아티코사이드', '마데카소사이드', '마데카식애씨드', '아시아틱애씨드', '글라이신', '세린', '글루타믹애씨드', '아스파틱애씨드', '류신', '알라닌', '라이신', '알지닌', '타이로신', '페닐알라닌', '트레오닌', '프롤린', '발린', '아이소류신', '히스티딘', '메티오닌', '시스테인']"
85,AHC,AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블,"['하이드롤라이즈드콜라겐추출물', '글리세린', '다이프로필렌글라이콜', '비피다발효용해물', '하이드로제네이티드폴리데센', '사이클로헥사실록세인', '카프릴릭', '카프릭트라이글리세라이드', '다이카프릴릴카보네이트', '정제수', '나이아신아마이드', '카프릭', '석시닉트라이글리세라이드', '세테아릴알코올', '1-헥산다이올', '2-헥산다이올', '글리세릴스테아레이트에스이', '펜타에리스리틸스테아레이트', '카프레이트', '카프릴레이트', '아디페이트', '세틸알코올', '시어버터', '베타인', '황벽나무껍질추출물', '녹차추출물', '구기자나무잎추출물', '병풀추출물', '무화과추출물', '참마뿌리추출물', '쌀추출물', '알로에베라잎추출물', '콜라겐추출물', '슈도알테로모나스발효추출물', '올레라케아아크멜라추출물', '코튼씨추출물', '토마토추출물', '아보카도열매추출물', '마카뿌리추출물', '퉁퉁마디추출물', '실론시나몬나무껍질추출물', '바실러스', '폴릭애씨드발효여과추출물', '씨대퍼딜추출물', '알바수련꽃추출물', '밀펩타이드', '리마콩씨추출물', '하이드로제네이티드레시틴', '코코넛야자오일', '마카다미아씨오일', '소듐하이알루로네이트', '수용성콜라겐', '녹차수', '쌀배아오일', '호호바씨오일', '폴리글리세릴-10미리스테이트', '세테아릴올리베이트', '솔비탄올리베이트', '메틸프로판다이올', '폴리글리세릴-10라우레이트', '다이메티콘', '비닐다이메티콘크로스폴리머', '폴리아크릴레이트-13', '소듐스테아로일글루타메이트', '베헤닐알코올', '폴리글리세릴-10스테아레이트', '비닐다이메티콘', '부틸렌글라이콜', '칸디다', '봄비콜라', '글루코오스', '메틸레이프씨데이트발효물', '하이드로제네이티드폴리아이소부텐', '알란토인', '글라이코실트레할로오스', '판테놀', '하이드로제네이티드스타치하이드롤리세이트', '잔탄검', '아데노신', '라피노오스', '콜레스테롤', '에틸헥실팔미테이트', '다이소듐이디티에이', '마이크로코쿠스발효용해물', '솔비탄아이소스테아레이트', '레시틴', '프로판다이올', '세라마이드엔피', '폴리쿼터늄-51', '소듐라우레이트', '이눌린라우릴카바메이트', '라우릭애씨드', '사이아노코발아민', '트로메타민', '포타슘세틸포스페이트', '하이드롤라이즈드콜라겐', '콜라겐수', '토코페릴아세테이트', '바이오사카라이드검-1', '자일리틸글루코사이드', '스키조사카로미세스발효여과물', '안하이드로자일리톨', '자일리톨', '코코일하이드롤라이즈드콜라겐', '펜타에리스리틸테트라아이소스테아레이트', '글라이코리피드', '솔비탄라우레이트', '소듐팔미토일프롤린', '카프릴로일글라이신', '포타슘코코일하이드롤라이즈드콜라겐', '말토덱스트린', '헥실렌글라이콜', '스쿠알란', '아스코빌프로필하이알루로네이트', '하이드록시에틸셀룰로오스', '하이드롤라이즈드루핀단백질', '콜라겐', '에칠아스코빌에텔', '록샘파이어캘러스배양여과물', '테트라하이드로피페린', '아스코빅애씨드폴리펩타이드', '콜라겐아미노산', '만니톨', '락틱애씨드', '사코신', '아세틸다이펩타이드-1세틸에스터', '사카라이드하이드롤리세이트', '하이드롤라이즈드식물성단백질', '세틸하이드록시에틸셀룰로오스', '다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트', '루틴', '실리카다이메틸실릴레이트', '락토바실러스발효물', '다이메틸실란올하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '아세틸테트라펩타이드-9', '알라닌', '알지닌', '아스파라진', '아스파틱애씨드', '시트룰린', '시스테인', '글루타믹애씨드', '글루타민', '글라이신', '히스티딘', '아이소류신', '류신', '라이신', '메티오닌', '오르니틴', '페닐알라닌', '프롤린', '세린', '타우린', '트레오닌', '트립토판', '타이로신', '발린', '팔미토일트라이펩타이드-5', '3-아스코빌카보닐다이펩타이드-17', '카프릴로일다이펩타이드-17', '아세틸글루타민', '헵타소듐헥사카복시메틸다이펩타이드-12', '다이포타슘포스페이트', '하이알루로닉애씨드', '포타슘하이알루로네이트', '판토테닉애씨드', '소듐하이알루로네이트크로스폴리머', '하이드록시프로필트라이모늄하이알루로네이트', '아세틸헥사펩타이드-8', '글루코노락톤', '소듐콘드로이틴설페이트', '팔미틱애씨드', '돌콩펩타이드', '효모폴리펩타이드', '소듐하이알루로네이트다이메틸실란올', '스테아릭애씨드', '소듐아세틸레이티드하이알루로네이트', '아텔로콜라겐', '팔미토일테트라펩타이드-7', '팔미토일트라이펩타이드-1', '카프릴로일에스에이치-노나펩타이드-6', '알-소폴리펩타이드-1', '귀리펩타이드', '콩폴리펩타이드', '소듐아스코빌포스페이트', '마그네슘아스코빌포스페이트', '아세틸옥타펩타이드-3', '아세틸테트라펩타이드-11', '칼슘글루코네이트', '다이펩타이드-2', '카퍼트라이펩타이드-1', '아세틸테트라펩타이드-3', '아세틸트라이펩타이드-1', '노나펩타이드-1', '아세틸테트라펩타이드-2', '아세틸테트라펩타이드-5', '트라이펩타이드-1', '헥사펩타이드-2', '헥사펩타이드-9', '트라이펩타이드-2', '다이펩타이드-1', '펜타펩타이드-3', '트라이펩타이드-3', '라이신폴리펩타이드카퍼에이치씨엘', '다이펩타이드-4', '올리고펩타이드-6', '레티닐팔미테이트', '바이오틴', '아스코빅애씨드', '리보플라빈', '티아민에이치씨엘', '폴릭애씨드', '피리독신', '메나다이온', '미리스틱애씨드', '팔미토일펜타펩타이드-4', '팔미토일헥사펩타이드-12', '팔미토일다이펩타이드-7', '에스에이치-올리고펩타이드-1', '에스에이치-폴리펩타이드-1', '에스에이치-올리고펩타이드-2', '에스에이치-폴리펩타이드-3', '에스에이치-폴리펩타이드-4', '에스에이치-폴리펩타이드-9', '에스에이치-폴리펩타이드-11', '에스에이치-폴리펩타이드-14', '에스에이치-폴리펩타이드-16', '에스에이치-폴리펩타이드-22', '피토스테릴', '베헤닐', '옥틸도데실라우로일글루타메이트', '폴리솔베이트80', '하이드록시아세토페논', '에틸헥실글리세린', '카프릴릴글라이콜', '펜틸렌글라이콜', '소듐벤조에이트', '향료']"
86,우르오스,우르오스 스킨밀크,"['정제수', '글리세린', '에탄올', '폴리글리세릴-10아이소스테아레이트', '아데노신포스페이트', '하이드록시프로필사이클로덱스트린', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '부틸렌글라이콜', '글리세릴카프릴레이트', '폴리글리세릴-10스테아레이트', '소듐아이소스테아로일락테이트', '소듐락테이트', '소듐하이드록사이드', '클로브꽃추출물', '사철쑥꽃추출물', '스타아니스열매', '씨오일', '서양측백나무잎오일', '아틀라스시다나무껍질오일', '라반딘오일', '라임전초오일', '페퍼민트오일', '구주소나무잎오일', '로즈마리잎오일', '터펜틴', '리날룰', '리모넨']"
87,라운드랩,라운드랩 자작나무 수분 크림,"['정제수', '글리세린', '아이소노닐아이소노나노에이트', '아이소도데케인', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '폴리데센', '자작나무수액', '호호바에스터', '판테놀', '글리세릴글루코사이드', '아라비아고무나무검', '하이드롤라이즈드오크라추출물', '소듐하이알루로네이트', '하이알루로닉애씨드', '화이트루핀씨추출물', '드럼스틱씨추출물', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '아이비고드열매추출물', '알로에베라꽃추출물', '가지열매추출물', '홀리바질잎추출물', '참산호말추출물', '울금뿌리추출물', '아스코빅애씨드', '펜타에리스리틸테트라에틸헥사노에이트', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '트로메타민', '글리세릴아크릴레이트', '아크릴릭애씨드코폴리머', '에틸헥실글리세린', '아가', '다이포타슘글리시리제이트', '글리세릴카프릴레이트', '부틸렌글라이콜', '다이소듐이디티에이정제수', '하이드로제네이티드팜애씨드', '포타슘하이드록사이드', '포타슘코코일글리시네이트', '녹차추출물', '오카무라큰실말추출물', '흰버드나무껍질추출물', '커피콩추출물', '베르가모트잎추출물', '살리실릭애씨드', '하이드롤라이즈드하이알루로닉애씨드', '치자추출물', '카프릴로일살리실릭애씨드', '글리세릴스테아레이트', '덱스트린', '데실글루코사이드', '소듐파이테이트']"
88,브이티,VT 리들샷 100 에센스,"['정제수', '다이프로필렌글라이콜', '글리세린', '나이아신아마이드', '부틸렌글라이콜', '마카다미아씨오일', '1-헥산다이올', '2-헥산다이올', '에틸헥실팔미테이트', '소듐아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리아이소부텐', '하이드롤라이즈드해면', '글리세레스-26', '에틸헥실글리세린', '카프릴릴글라이콜', '아데노신', '소듐폴리아크릴레이트', '소듐하이알루로네이트', '병풀추출물', '카프릴릴', '카프릴글루코사이드', '솔비탄올리에이트', '잔탄검', '프로폴리스추출물', '아시아티코사이드', '마데카소사이드', '마데카식애씨드', '아시아틱애씨드', '글라이신', '세린', '글루타믹애씨드', '아스파틱애씨드', '류신', '알라닌', '라이신', '알지닌', '타이로신', '페닐알라닌', '트레오닌', '프롤린', '발린', '아이소류신', '히스티딘', '메티오닌', '시스테인']"
89,라로슈포제,라로슈포제 시카플라스트 멀티 리페어 크림,"['시카플라스트', '크림정제수', '다이카프릴릴에터', '판테놀', '글리세린', '펜틸렌글라이콜', '폴리글리세릴-6다이스테아레이트', '프로판다이올', '세틸에스터', '호호바에스터', '베헤닐알코올', '그린와틀꽃왁스', '해바라기씨왁스', '병풀잎추출물', '야콘뿌리즙', '솔비탄올리에이트', '징크글루코네이트', '마데카소사이드', '세테아릴아이소노나노에이트', '망가니즈글루코네이트', '아이소헥사데칸', '알파-글루칸올리고사카라이드', '소듐하이알루로네이트', '소듐스테아로일글루타메이트', '아데노신', '만노오스', '카퍼글루코네이트', '하이드록시아세토페논', '하이드록시프로필스타치포스페이트', '카프릴로일살리실릭애씨드', '비트레오스실라발효물', '시트릭애씨드', '트라이소듐에틸렌다이아민다이석시네이트', '락토바실러스', '말토덱스트린', '폴리글리세린-3', '폴리글리세릴-3비즈왁스', '폴리솔베이트80', '아크릴아마이드', '소듐아크릴로일다이메틸타우레이트코폴리머', '세틸알코올', '토코페롤시카플라스트', '로션', 'B5정제수', '소듐시트레이트', '소듐클로라이드', '코코-베타인', '카프릴릴글라이콜']"
90,메디힐,메디힐 티트리 진정 수분 앰플,"['티트리잎수', '글리세린', '프로판다이올', '메틸프로판다이올', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '카카오씨추출물', '하이드로제네이티드레시틴', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '다이에톡시에틸석시네이트', '다이소듐이디티에이', '트로메타민', '정제수', '덱스트린', '4-터피네올', '락토바실러스발효물', '1-헥산다이올', '2-헥산다이올', '에틸헥실글리세린']"
91,우르오스,우르오스 올인원,"['정제수', '글리세린', '에탄올', '폴리글리세릴-10아이소스테아레이트', '아데노신포스페이트', '하이드록시프로필사이클로덱스트린', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '부틸렌글라이콜', '글리세릴카프릴레이트', '폴리글리세릴-10스테아레이트', '소듐아이소스테아로일락테이트', '소듐락테이트', '소듐하이드록사이드', '클로브꽃추출물', '사철쑥꽃추출물', '스타아니스열매', '씨오일', '서양측백나무잎오일', '아틀라스시다나무껍질오일', '라반딘오일', '라임전초오일', '페퍼민트오일', '구주소나무잎오일', '로즈마리잎오일', '터펜틴', '리날룰', '리모넨정제수', '펜틸렌글라이콜', '베타인', '피이지-6', '피이지-32', '소듐다이라우미도글루타미드라이신', '피피지-6-데실테트라데세스-30', '알진', '시트릭애씨드', '소듐하이알루로네이트', '페녹시에탄올']"
92,성분에디터,성분에디터 머루포도 비타C 다크 스팟 앰플,"['포도수', '프로판다이올', '1-헥산다이올', '2-헥산다이올', '포도추출물', '나이아신아마이드', '카프릴릭', '카프릭트라이글리세라이드', '트라넥사믹애씨드', '부틸렌글라이콜', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '트로메타민', '인도멀구슬나무꽃추출물', '잔탄검', '아이비고드열매추출물', '정제수', '아데노신', '다이소듐이디티에이', '알란토인', '에이치디아이', '트라이메틸올헥실락톤크로스폴리머', '포도씨오일', '콜라겐', '류코노스톡', '무발효여과물', '비치스트로베리추출물', '로우스위트블루베리추출물', '소듐하이알루로네이트', '베어베리잎추출물', '서양산딸기추출물', '시트릭애씨드', '라벤더꽃추출물', '레스베라트롤', '보리지추출물', '수레국화꽃추출물', '클레리추출물', '히아신스전초추출물', '마트리카리아꽃추출물', '백미꽃추출물', '마데카소사이드', '아시아티코사이드', '에틸헥실글리세린', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '하이드롤라이즈드소듐하이알루로네이트', '포타슘하이알루로네이트', '펜틸렌글라이콜', '마데카식애씨드', '소듐하이알루로네이트크로스폴리머', '아시아틱애씨드', '소듐아세틸레이티드하이알루로네이트']"
93,유세린,유세린 하이알루론 컨센트레이트,"['정제수', '사이클로메티콘', '글리세린', '라우로일라이신', '메틸프로판다이올', '돌콩배아추출물', '알지닌에이치씨엘', '다이메티콘올', '소듐폴리아크릴레이트', '소듐하이알루로네이트', '향료', '페녹시에탄올', '소듐스테아로일글루타메이트', '소듐클로라이드']"
94,닥터지,닥터지 블랙스네일 레티놀 앰플,"['앰플', '정제수', '프로판다이올', '글리세린', 'C13-16아이소알케인', '글리세레스-26', '나이아신아마이드', '펜틸렌글라이콜', '스쿠알란', '헵틸운데실레네이트', '폴리글리세릴-3다이스테아레이트', '1-헥산다이올', '2-헥산다이올', '글리세릴스테아레이트', '베타인', '하이드로제네이티드폴리데센', '하이드로제네이티드폴리아이소부텐', '운데케인', '합성사파이어', '트라이데케인', '카프릴릴글라이콜', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '향료', '하이드로제네이티드레시틴', '부틸렌글라이콜', '세틸팔미테이트', '코코-카프릴레이트', '카프레이트', '하이드로제네이티드올리브오일불검화물', '맥아추출물', '솔비탄올리베이트', '솔비탄팔미테이트', '참마뿌리추출물', '글리세릴스테아레이트시트레이트', '잔탄검', '아데노신', '트로메타민', '에틸헥실글리세린', '아이비고드열매추출물', '한련초추출물', '하이드롤라이즈드옥수수전분', '다이소듐이디티에이', '베타-글루칸', '소듐폴리아크릴레이트', '수크로오스', '바이오사카라이드검-1', '폴리에터-1', '알란토인', '병풀추출물', '다이메틸아이소소바이드', '글리세릴올리에이트', '카프릴릭', '카프릭트라이글리세라이드', '토코페롤', '라우릴글루코사이드', '미리스틸글루코사이드', '폴리글리세릴-6라우레이트', '하이드록시피나콜론레티노에이트', '마카다미아씨오일', '옥틸도데칸올', '하이드롤라이즈드콜라겐', '하이드롤라이즈드하이알루로닉애씨드', '말토덱스트린', '글라이코리피드', '유채스테롤', '포스파티딜콜린', '콜레스테롤', '알루미늄', '마그네슘하이드록사이드스테아레이트', '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트', '자이모모나스발효추출물', '진주추출물', '하이드록시데실유비퀴논', '시트레이트', '페룰릭애씨드', '꿀추출물', '팔미토일펜타펩타이드-42.', '크림정제수', '달팽이점액여과물', '다이프로필렌글라이콜', '세테아릴알코올', '사이클로펜타실록세인', '트라이에틸헥사노인', '사이클로헥사실록세인', '글리세릴스테아레이트에스이', '카바카바잎', '카바뿌리추출물', '카바줄기추출물', '우엉뿌리추출물', '진흙버섯추출물', '쇠비름추출물', '프로폴리스추출물', '아르간커넬오일', '소듐하이알루로네이트', '다이메티콘', 'C12-16알코올', '세테아릴올리베이트', '마이크로크리스탈린셀룰로오스', '세테아릴글루코사이드', '메틸프로판다이올', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '팔미틱애씨드', '에탄올', '글라이코실트레할로오스', '셀룰로오스검', '아이소노닐아이소노나노에이트', '폴리글리세릴-10스테아레이트', '하이드로제네이티드스타치하이드롤리세이트', '라피노오스', '스테아릭애씨드', '시어버터', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '레시틴', '솔비탄아이소스테아레이트', '카라멜', '글루코오스', '이눌린라우릴카바메이트', '폴리쿼터늄-51', '프로필렌글라이콜', '다이소듐스테아로일글루타메이트', '진주가루', '피이지-100스테아레이트', '폴리솔베이트60', '리날룰', '벤질살리실레이트', '리모넨', '하이드록시시트로넬알', '제라니올']"
95,닥터자르트,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,"['정제수', '다이프로필렌글라이콜', '세테아릴알코올', '프로판다이올', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '피토스테릴이소스테아릴다이머디리놀리에이트', '부틸렌글라이콜', '카프릴릭', '카프릭트라이글리세라이드', '시어버터', '다이카프릴릴에터', '나이아신아마이드', '글리세릴', '스테아레이트에스이', '펜틸렌글라이콜', '합성비즈왁스', '퀸즈랜드넛오일', '카카오추출물', '병풀잎추출물', '1-헥산다이올', '2-헥산다이올', '세틸에틸헥사노에이트', '다이글리세린', '비닐다이메티', '콘', '세테아릴올리베이트', '솔비탄올리베이트', '하이드록시에', '틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '글리세린', '알란토인', '아시아티코사이드', '트로메타민', '마데카식애씨드', '아시아틱애씨드', '아데노신', '아이소펜틸다이올', '덱스트린', '솔비탄아이소스테아레이트', '트라이소듐에틸렌다이아민다이석시네이트', '폴리글리세릴-4올리에이트', '소듐스테아로일글루타메이트', '소듐서팩틴', '토코페롤', '덱스트란', '팔미토일트라이펩타이드-8', '카보머', '잔탄검', '페녹시에탄올']"
96,에스트라,에스트라 아토베리어365 크림,"['정제수', '글리세린', '부틸렌글라이콜', '부틸렌글라이콜다이카프릴레이트', '다이카프레이트', '펜타에리스리틸테트라아이오스테아레이트', '사이클로펜타실록세인', '스쿠알란', '세틸에틸헥사노에이트', '베헤닐알코올', '스테아릭애씨드', '하이드록시프로필비스팔미타마이드엠이에이', '사이클로헥사실록세인', 'C14-22알코올', '하이드록시프로필비스라우라마이드엠에이', '만니톨', '아라키딜알코올', '콜레스테롤', '폴리아크릴레이트-13', '알란토인', '카나우바왁스추출물', 'C12-20알킬글루코사이드', '아라키딜글루코사이드', '다이메틴콘올', '폴리아이소부텐', '피토스핑고신', '글리세릴카프릴레이트', '아크릴레이트', '암모늄메타크릴레이트코폴리머', '카보머', '트로메타민', '에틸헥실글리세린', '실리카', '폴리솔베이트20', '솔비탄아이소스테아레이트', '글루코오스', '아라키딕애씨드', '팔미틱애씨드', '소목줄기가루', '올레익애씨드', '토코페롤']"
97,브링그린,브링그린 티트리시카수딩크림플러스,"['정제수', '티트리추출물', '병풀추출물', '부틸렌글라이콜', '스쿠알란', '티트리잎추출물', '티트리잎수', '프로판다이올', '1-헥산다이올', '2-헥산다이올', '나이아신아마이드', '펜틸렌글라이콜', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '다이글리세린', '티트리꽃', '티트잎추출물', '티트줄기추출물', '티트리잎오일', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리메틸실세스퀴옥세인', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '트로메타민', '솔비탄아이소스테아레이트', '마데카소사이드', '에틸헥실글리세린']"
98,닥터지,닥터지 레드 블레미쉬 클리어 모이스처 크림 세트,"['정제수', '글리세린', '2-부탄다이올', '3-부탄다이올', '병풀추출물', '나이아신아마이드', '베타인', '비닐다이메티콘', '사이클로헥사실록세인', '1-헥산다이올', '2-헥산다이올', '세틸에틸헥사노에이트', '하이드로제네이티드폴리데센', '호호바에스터', '하이드로제네이티드레시틴', '소듐하이알루로네이트', '마카다미아씨오일', '하이드로제네이티드채종유', '카프릴릭', '카프릭트라이글리세라이드', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '헥실데실라우레이트', '헥실데칸올', '실리카', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', 'C14-22알코올', '아라키딜알코올', '팔미틱애씨드', 'C12-20알킬글루코사이드', '글리세릴스테아레이트', '다이프로필렌글라이콜', '알란토인', '스테아릭애씨드', '베헤닐알코올', '아라키딜글루코사이드', '카보머', '소듐스테아로일글루타메이트', '솔비탄아이소스테아레이트', '다이소듐이디티에이', '판테놀', '수크로오스다이스테아레이트', '부틸렌글라이콜', '글루코오스', '미리스틱애씨드', '세라마이드엔피', '마데카소사이드', '아시아티코사이드', '마데카식애씨드', '아시아틱애씨드', '피토스핑고신', '하이드록시아세토페논', '에틸헥실글리세린병풀추출물', '프로판다이올', '트루로즈오브예리코추출물', '카프릴릴글라이콜', '폴리아크릴레이트크로스폴리머-6', '에틸헥실글리세린', '폴리쿼터늄-51', 't-부틸알코올', '포타슘하이알루로네이트', '하이드록시프로필트라이모늄하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '소듐아세틸레이티드하이알루로네이트']"
99,이니스프리,이니스프리 레티놀 시카 흔적 앰플,"['정제수', '글리세린', '부틸렌글라이콜', '나이아신아마이드', '다이부틸아디페이트', '카프릴릭', '카프릭트라이글리세라이드', '1-헥산다이올', '2-헥산다이올', '하이드로제네이티드레시틴', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '해바라기씨오일', '콜레스테롤', '알란토인', '돌콩오일', '토코페롤', '토코페릴아세테이트', '소듐메틸스테아로일타우레이트', '프로판다이올', '당근추출물', '에틸헥실글리세린', '아데노신', '아시아티코사이드', '마데카식애씨드', '녹차씨추출물', '아시아틱애씨드', '스테아릴글리시레티네이트', '하이알루로닉애씨드', '만니톨', '세라마이드엔피', '베타-글루칸', '베타-카로틴', '피토스핑고신', '비에이치티', '살리실릭애씨드', '아세틸테트라펩타이드-11']"
